         5451703 function calls (5451683 primitive calls) in 18.087 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       19    0.000    0.000    0.010    0.001 selectors.py:402(select)
        1    0.000    0.000    0.000    0.000 selectors.py:63(__init__)
       20    0.000    0.000    0.000    0.000 selectors.py:66(__len__)
        1    0.000    0.000    0.000    0.000 shield.py:33(__init__)
        1    0.000    0.000    0.000    0.000 shield.py:8(__init__)
        1    0.000    0.000    0.000    0.000 shutil.py:147(_copyxattr)
        1    0.000    0.000    0.000    0.000 shutil.py:173(copystat)
        3    0.000    0.000    0.000    0.000 shutil.py:191(lookup)
        1    0.000    0.000    0.000    0.000 shutil.py:249(copy2)
        1    0.000    0.000    0.000    0.000 shutil.py:76(copyfileobj)
        1    0.000    0.000    0.000    0.000 shutil.py:84(_samefile)
        1    0.000    0.000    0.000    0.000 shutil.py:96(copyfile)
       10    0.000    0.000    0.001    0.000 solidPlatform.py:11(__init__)
       10    0.000    0.000    0.000    0.000 solidPlatform.py:23(center_hit_box)
      413    0.000    0.000    0.000    0.000 solidPlatform.py:39(collide)
       38    0.000    0.000    0.000    0.000 spriteNode.py:23(set_mapping)
       28    0.000    0.000    0.000    0.000 spriteNode.py:41(stase)
       53    0.000    0.000    0.000    0.000 spriteNode.py:45(set_sps)
       15    0.000    0.000    0.001    0.000 spriteNode.py:48(vanish)
       43    0.000    0.000    0.043    0.001 spriteNode.py:55(create_sps)
       20    0.000    0.000    0.000    0.000 spriteNode.py:66(get_sps)
     1149    0.001    0.000    0.001    0.000 spriteNode.py:75(set_state)
     5397    0.008    0.000    0.109    0.000 spriteNode.py:81(get_pos_camera)
       38    0.000    0.000    0.001    0.000 spriteNode.py:9(__init__)
     5105    0.061    0.000    3.138    0.001 spriteNode.py:94(aff)
       53    0.000    0.000    0.000    0.000 spriteScheduler.py:16(__init__)
       53    0.000    0.000    0.001    0.000 spriteScheduler.py:24(load_automaton)
     1199    0.002    0.000    0.002    0.000 spriteScheduler.py:34(step)
     5105    0.004    0.000    0.004    0.000 spriteScheduler.py:43(get_sprite)
       53    0.000    0.000    0.043    0.001 spriteScheduler.py:49(load_sprites)
        1    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
        1    0.000    0.000    0.000    0.000 subprocess.py:1329(_get_handles)
        1    0.000    0.000    0.008    0.008 subprocess.py:1383(_execute_child)
        1    0.000    0.000    0.000    0.000 subprocess.py:1526(_handle_exitstatus)
        1    0.000    0.000    0.000    0.000 subprocess.py:1544(_internal_poll)
        1    0.000    0.000    0.000    0.000 subprocess.py:1579(_try_wait)
        2    0.000    0.000    0.000    0.000 subprocess.py:1592(_wait)
        1    0.000    0.000    0.010    0.010 subprocess.py:1633(_communicate)
        1    0.000    0.000    0.000    0.000 subprocess.py:1730(_save_input)
        1    0.000    0.000    0.000    0.000 subprocess.py:226(_cleanup)
        1    0.000    0.000    0.008    0.008 subprocess.py:656(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:850(__del__)
        1    0.000    0.000    0.010    0.010 subprocess.py:895(communicate)
       21    0.000    0.000    0.000    0.000 subprocess.py:969(_remaining_time)
       19    0.000    0.000    0.000    0.000 subprocess.py:977(_check_timeout)
        2    0.000    0.000    0.000    0.000 subprocess.py:985(wait)
        1    0.001    0.001    0.025    0.025 sysfont.py:200(initsysfonts_unix)
        1    0.000    0.000    0.000    0.000 sysfont.py:242(create_aliases)
        1    0.000    0.000    0.025    0.025 sysfont.py:268(initsysfonts)
     2766    0.238    0.000    0.600    0.000 sysfont.py:282(font_constructor)
     2766    0.006    0.000    0.659    0.000 sysfont.py:296(SysFont)
        1    0.000    0.000    0.000    0.000 sysfont.py:36(toascii)
     1004    0.004    0.000    0.020    0.000 sysfont.py:379(match_font)
     2530    0.003    0.000    0.044    0.000 sysfont.py:53(_simplename)
    58302    0.021    0.000    0.031    0.000 sysfont.py:56(<genexpr>)
      551    0.000    0.000    0.000    0.000 sysfont.py:59(_addfont)
     1791    0.005    0.000    0.617    0.000 text_display.py:5(T)
       38    0.000    0.000    0.000    0.000 transformable.py:12(__init__)
    12816    0.005    0.000    0.005    0.000 transformable.py:36(reset_update)
     6998    0.009    0.000    0.014    0.000 transformable.py:42(set_position)
     5818    0.008    0.000    0.009    0.000 transformable.py:47(set_rotation)
   111162    0.016    0.000    0.016    0.000 transformable.py:57(get_position)
   107877    0.016    0.000    0.016    0.000 transformable.py:65(get_scale)
     6986    0.009    0.000    0.022    0.000 transformable.py:69(translate)
     5818    0.006    0.000    0.015    0.000 transformable.py:90(rotate)
        5    0.000    0.000    0.000    0.000 utf_8_sig.py:50(__init__)
        5    0.000    0.000    0.000    0.000 utf_8_sig.py:54(_buffer_decode)
     2527    0.002    0.000    0.003    0.000 vector.py:11(__neg__)
      428    0.002    0.000    0.085    0.000 vector.py:14(__eq__)
   218056    0.112    0.000    0.146    0.000 vector.py:20(__add__)
      703    0.002    0.000    0.003    0.000 vector.py:23(__sub__)
   240392    0.164    0.000    0.235    0.000 vector.py:26(__mul__)
     5897    0.005    0.000    0.006    0.000 vector.py:31(__truediv__)
      507    0.001    0.000    0.002    0.000 vector.py:38(normalise)
     6325    0.003    0.000    0.003    0.000 vector.py:51(dot)
     6325    0.010    0.000    0.013    0.000 vector.py:55(len)
   750734    0.130    0.000    0.130    0.000 vector.py:7(__init__)
   199605    0.028    0.000    0.028    0.000 vector.py:75(to_tuple)
        1    0.000    0.000    0.000    0.000 world.py:11(set_maps)
       35    0.000    0.000    0.000    0.000 world.py:16(get_map)
        1    0.000    0.000    0.000    0.000 world.py:8(__init__)
      160    0.000    0.000    0.001    0.000 xyinbounds.py:2(xyinbounds)
        2    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x55d56797f3c0}
        9    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        5    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        6    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.003    0.003    0.003    0.003 {built-in method _posixsubprocess.fork_exec}
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_IMODE}
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISFIFO}
        3    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
     1543    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      2/1    0.000    0.000   18.087   18.087 {built-in method builtins.exec}
    22923    0.005    0.000    0.005    0.000 {built-in method builtins.getattr}
       10    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
   326721    0.042    0.000    0.042    0.000 {built-in method builtins.isinstance}
    62198    0.007    0.000    0.007    0.000 {built-in method builtins.len}
    97314    0.027    0.000    0.027    0.000 {built-in method builtins.max}
    96310    0.019    0.000    0.019    0.000 {built-in method builtins.min}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        3    0.000    0.000    0.000    0.000 {built-in method from_bytes}
     2764    0.036    0.000    0.037    0.000 {built-in method io.open}
        1    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
      807    0.006    0.000    0.006    0.000 {built-in method now}
     1332    0.011    0.000    0.011    0.000 {built-in method numpy.core.multiarray.array}
      444    0.003    0.000    0.003    0.000 {built-in method numpy.core.multiarray.result_type}
     1776    0.001    0.000    0.001    0.000 {built-in method numpy.core.umath.geterrobj}
      888    0.002    0.000    0.002    0.000 {built-in method numpy.core.umath.seterrobj}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
        1    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
        1    0.000    0.000    0.000    0.000 {built-in method posix.chmod}
        4    0.000    0.000    0.000    0.000 {built-in method posix.close}
    72193    0.007    0.000    0.007    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 {built-in method posix.listxattr}
        3    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
       21    0.004    0.000    0.004    0.000 {built-in method posix.read}
     2758    0.021    0.000    0.021    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 {built-in method posix.utime}
        1    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
        1    0.024    0.024    0.024    0.024 {built-in method pygame.base.init}
        1    0.047    0.047    0.047    0.047 {built-in method pygame.base.quit}
        1    0.000    0.000    0.000    0.000 {built-in method pygame.display.Info}
      883    1.117    0.001    1.117    0.001 {built-in method pygame.display.flip}
        1    1.318    1.318    1.318    1.318 {built-in method pygame.display.quit}
        1    0.000    0.000    0.000    0.000 {built-in method pygame.display.set_caption}
        1    0.000    0.000    0.000    0.000 {built-in method pygame.display.set_icon}
        1    1.339    1.339    1.339    1.339 {built-in method pygame.display.set_mode}
     1962    0.010    0.000    0.010    0.000 {built-in method pygame.draw.rect}
      883    0.013    0.000    0.013    0.000 {built-in method pygame.event.get}
       26    0.000    0.000    0.000    0.000 {built-in method pygame.image.frombuffer}
       98    0.265    0.003    0.265    0.003 {built-in method pygame.imageext.load_extended}
      805    0.003    0.000    0.003    0.000 {built-in method pygame.key.get_pressed}
        1    0.000    0.000    0.000    0.000 {built-in method pygame.mixer.init}
        1    0.000    0.000    0.000    0.000 {built-in method pygame.mixer.pre_init}
       36    0.046    0.001    0.046    0.001 {built-in method pygame.mixer_music.load}
       36    0.057    0.002    0.057    0.002 {built-in method pygame.mixer_music.play}
      184    0.000    0.000    0.000    0.000 {built-in method pygame.mouse.get_pos}
       77    0.000    0.000    0.000    0.000 {built-in method pygame.time.Clock}
      805    1.001    0.001    1.001    0.001 {built-in method pygame.transform.rotate}
       26    0.123    0.005    0.123    0.005 {built-in method pygame.transform.scale}
    12801    1.173    0.000    1.173    0.000 {built-in method pygame.transform.smoothscale}
        1    0.000    0.000    0.000    0.000 {built-in method select.poll}
       26    0.047    0.002    0.047    0.002 {cvtColor}
       37    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      888    0.004    0.000    0.016    0.000 {method 'all' of 'numpy.generic' objects}
      519    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
    17111    3.271    0.000    3.271    0.000 {method 'blit' of 'pygame.Surface' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
      112    0.169    0.002    0.169    0.002 {method 'convert_alpha' of 'pygame.Surface' objects}
        1    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       28    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
    49483    0.007    0.000    0.007    0.000 {method 'endswith' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.BufferedReader' objects}
     1613    1.753    0.001    1.753    0.001 {method 'fill' of 'pygame.Surface' objects}
     3977    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
    11007    0.001    0.000    0.001    0.000 {method 'get_height' of 'pygame.Surface' objects}
     4359    0.005    0.000    0.005    0.000 {method 'get_rect' of 'pygame.Surface' objects}
      486    0.000    0.000    0.000    0.000 {method 'get_size' of 'pygame.Surface' objects}
    11288    0.003    0.000    0.003    0.000 {method 'get_width' of 'pygame.Surface' objects}
    64118    0.005    0.000    0.005    0.000 {method 'isalnum' of 'str' objects}
      942    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
     2540    0.010    0.000    0.040    0.000 {method 'join' of 'str' objects}
     5818    0.002    0.000    0.002    0.000 {method 'keys' of 'dict' objects}
   100470    0.011    0.000    0.011    0.000 {method 'lower' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       19    0.010    0.001    0.010    0.001 {method 'poll' of 'select.poll' objects}
      446    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
        9    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       26    0.250    0.010    0.250    0.010 {method 'read' of 'cv2.VideoCapture' objects}
      888    0.011    0.000    0.011    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        2    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
     3002    0.272    0.000    0.272    0.000 {method 'render' of 'pygame.font.Font' objects}
     5498    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
    50910    0.012    0.000    0.012    0.000 {method 'rfind' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
    38500    0.006    0.000    0.006    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'set_alpha' of 'pygame.Surface' objects}
      958    0.001    0.000    0.001    0.000 {method 'set_bold' of 'pygame.font.Font' objects}
       17    0.023    0.001    0.023    0.001 {method 'size' of 'pygame.font.Font' objects}
        3    0.000    0.000    0.001    0.000 {method 'sort' of 'list' objects}
    14285    0.005    0.000    0.005    0.000 {method 'split' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
    11005    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
      551    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       77    2.552    0.033    2.552    0.033 {method 'tick' of 'Clock' objects}
      807    0.001    0.000    0.001    0.000 {method 'timestamp' of 'datetime.datetime' objects}
       26    0.054    0.002    0.054    0.002 {method 'tostring' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'unregister' of 'select.poll' objects}
        1    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       53    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}


